year,bowler,economy,bowling_strike_rate,bowling_average,per_matches_played,per_balls_faced,per_out,per_runs,per_extras,F,run_1,out_1,str_rate1,bowl_avg1,eco_1,ext,bf,RFM_Segment_Concat,cluster
2018,TMJ Smith,7.959183673469387,16.333333333333332,21.66666666666667,32.0,5.170594442490327,6.428571428571428,4.936708860759493,4.0,2,2,2,2,3,3,2,2,22232,4
2019,TMJ Smith,7.573770491803279,27.11111111111111,34.22222222222222,59.09090909090909,9.224952741020793,6.870229007633588,9.196775156763213,4.123711340206185,3,3,3,4,4,3,2,3,33332,6
2020,TMJ Smith,5.7360000000000015,15.625,14.9375,100.0,20.441537203597708,19.27710843373494,16.008037508372404,15.476190476190474,4,4,4,2,2,1,4,4,44414,8
2014,NJ Dexter,6.228260869565218,23.0,23.875,44.0,6.072607260726072,5.298013245033113,5.030287068738478,8.994708994708995,2,2,2,3,3,1,3,2,22213,4
2015,NJ Dexter,6.421875,18.285714285714285,19.571428571428573,53.846153846153854,8.701563562202582,10.0,7.161526398327236,9.25925925925926,3,2,3,3,2,2,3,3,32323,6
2016,NJ Dexter,6.8,25.714285714285715,29.142857142857146,83.33333333333334,14.184397163120568,11.29032258064516,12.584824182603333,8.0,4,3,3,4,3,2,3,4,43323,8
2018,NJ Dexter,8.416666666666666,36.0,50.5,50.0,4.531151667715545,2.5974025974025974,4.68242929995364,2.0,2,2,2,4,4,3,2,2,22232,4
2019,NJ Dexter,9.0,0.0,0.0,8.333333333333332,1.0407632263660018,0.0,1.2129380053908356,0.0,1,1,1,1,1,4,1,1,11141,1
2014,MET Salisbury,8.454545454545455,17.6,24.8,53.33333333333334,9.837898267188372,13.888888888888891,10.235245563351217,9.15492957746479,3,3,4,3,3,3,3,3,33433,6
2014,Tanveer Sikandar,14.5,0.0,0.0,6.666666666666668,0.6707657909446618,0.0,1.1968633924886505,0.0,1,1,1,1,1,4,1,1,11141,1
2014,JA Rudolph,7.5616438356164375,73.0,92.0,28.000000000000004,2.3670557717250325,0.628930817610063,2.341562738610333,1.0416666666666663,2,1,1,4,4,3,1,1,21131,3
2015,JA Rudolph,7.777777777777778,27.0,35.0,35.714285714285715,3.543307086614173,2.5,3.339694656488549,1.3157894736842104,2,1,2,4,4,3,1,2,21231,3
2016,JA Rudolph,7.333333333333332,0.0,0.0,21.428571428571427,1.1889035667107,0.0,1.2359550561797752,0.0,1,1,1,1,1,2,1,1,11121,1
2014,AP Palladino,7.894736842105262,66.5,87.5,53.846153846153854,8.790482485128884,3.5087719298245608,8.049678012879486,6.474820143884893,3,3,2,4,4,3,3,3,33233,6
2015,AP Palladino,6.904109589041097,18.25,21.0,21.428571428571427,4.486785494775662,5.194805194805196,3.887089310504397,5.042016806722689,1,2,2,3,3,2,2,2,12222,2
2014,AL Hughes,8.439024390243903,61.5,86.5,84.61538461538461,8.129543952412424,3.5087719298245608,7.957681692732291,7.913669064748201,4,3,2,4,4,3,3,3,43233,8
2015,AL Hughes,7.415384615384616,24.375,30.125,64.28571428571429,11.985248924400738,10.389610389610391,11.152244331328086,7.563025210084032,3,3,3,4,4,2,3,3,33323,6
2016,AL Hughes,7.350649350649349,33.0,40.42857142857143,100.0,17.420814479638008,9.859154929577462,16.30184331797235,6.097560975609755,4,4,3,4,4,2,3,4,44323,8
2017,AL Hughes,9.02127659574468,47.0,70.66666666666667,84.61538461538461,8.980891719745223,3.79746835443038,9.96708979783733,4.854368932038835,4,3,2,4,4,4,2,3,43242,8
2018,AL Hughes,7.530364372469636,13.722222222222221,17.22222222222222,52.0,8.310901749663527,11.538461538461537,7.981462409886715,10.42654028436019,3,3,3,2,2,3,3,3,33333,6
2019,AL Hughes,6.654545454545455,18.33333333333333,20.33333333333333,78.57142857142857,12.979351032448378,12.0,11.71387421987518,8.695652173913043,3,3,3,3,2,2,3,3,33323,6
2020,AL Hughes,7.59375,32.0,40.5,87.5,13.660618996798293,13.333333333333336,12.338156892612338,7.6923076923076925,4,3,4,4,4,3,3,4,43433,8
2014,CJ Liddle,7.945945945945946,46.25,61.25,61.53846153846154,12.036434612882235,5.263157894736842,12.753774076002085,24.107142857142854,3,3,2,4,4,3,4,3,33234,6
2015,CJ Liddle,8.563636363636364,24.444444444444446,34.888888888888886,76.92307692307693,14.388489208633091,12.32876712328767,15.637450199203188,10.476190476190476,3,4,3,4,4,3,3,4,34333,7
2016,CJ Liddle,15.692307692307693,0.0,0.0,7.142857142857142,0.7510109763142693,0.0,1.5733456732993985,0.7299270072992701,1,1,1,1,1,4,1,1,11141,1
2017,CJ Liddle,8.150943396226415,15.142857142857142,20.571428571428573,26.08695652173913,4.076923076923077,4.697986577181208,4.451313755795981,6.030150753768844,2,2,2,2,3,3,3,2,22233,4
2019,CJ Liddle,6.397350993377483,13.727272727272727,14.636363636363635,66.66666666666666,10.754985754985757,15.277777777777779,9.284890426758938,25.0,3,3,4,2,2,1,4,3,33414,6
2014,CP Wood,8.299401197604789,18.555555555555557,25.66666666666667,93.75,17.386777719937534,19.148936170212764,18.857142857142858,14.285714285714285,4,4,4,3,3,3,4,4,44434,8
2015,CP Wood,8.378048780487807,17.263157894736842,24.105263157894736,93.75,17.739318550567877,20.212765957446805,19.30860033726813,19.130434782608692,4,4,4,3,3,3,4,4,44434,8
2017,CP Wood,9.053254437869825,18.777777777777782,28.33333333333333,60.0,9.5372460496614,9.090909090909092,11.233480176211453,4.301075268817205,3,3,3,3,3,4,2,3,33342,6
2018,CP Wood,6.9818181818181815,13.75,16.0,54.16666666666666,9.548611111111109,15.151515151515152,8.121827411167514,9.541984732824428,3,3,4,2,2,2,3,3,33423,6
2019,CP Wood,7.6014234875444835,20.071428571428573,25.42857142857143,100.0,19.971570717839374,17.94871794871795,20.0,25.75757575757576,4,4,4,3,3,3,4,4,44434,8
2020,CP Wood,7.880597014925373,33.5,44.0,100.0,19.744597249508843,15.789473684210524,20.214395099540578,11.864406779661017,4,4,4,4,4,3,3,4,44433,8
2014,BJ Taylor,16.0,0.0,0.0,6.25,0.3123373243102551,0.0,0.653061224489796,0.0,1,1,1,1,1,4,1,1,11141,1
2016,BJ Taylor,6.580645161290323,20.666666666666668,22.66666666666667,41.66666666666667,4.454022988505748,4.0,3.901319563970167,3.8461538461538463,2,2,2,3,3,2,2,2,22222,4
2019,BJ Taylor,7.333333333333332,18.0,22.0,16.666666666666664,2.55863539445629,2.564102564102564,2.4719101123595504,6.0606060606060606,1,1,2,3,3,2,3,1,11223,2
2014,ACF Wyatt,7.666666666666668,0.0,0.0,7.6923076923076925,1.135646687697161,0.0,1.1534603811434303,0.0,1,1,1,1,1,3,1,1,11131,1
2014,C Overton,9.863013698630136,36.5,60.0,75.0,10.672514619883039,5.479452054794519,13.430330162283154,5.747126436781608,3,4,2,4,4,4,2,3,34242,7
2015,C Overton,9.36,25.0,39.0,9.090909090909092,1.96078431372549,1.7857142857142856,2.2543352601156066,2.1978021978021984,1,1,1,4,4,4,2,1,11142,1
2016,C Overton,9.253012048192769,41.5,64.0,30.76923076923077,5.5076310550763115,3.2258064516129035,6.265296133137543,6.956521739130435,2,2,2,4,4,4,3,2,22243,4
2017,C Overton,8.080808080808081,19.8,26.66666666666667,56.00000000000001,10.047361299052774,9.433962264150944,10.211896859841715,8.717948717948719,3,3,3,3,3,3,3,3,33333,6
2018,C Overton,10.285714285714283,18.666666666666668,32.0,18.75,3.0820033021463957,2.803738317757009,3.8034865293185423,2.112676056338028,1,2,2,3,4,4,2,1,12242,2
2019,C Overton,9.336206896551724,21.09090909090909,32.81818181818182,92.30769230769229,15.923129718599865,13.095238095238097,17.239732569245465,14.285714285714285,4,4,4,3,4,4,4,4,44444,8
2020,C Overton,8.273684210526316,11.875,16.375,55.555555555555564,9.082217973231355,12.903225806451614,9.761549925484353,9.58904109589041,3,3,3,2,2,3,3,3,33333,6
2014,DI Stevens,7.212765957446807,15.666666666666664,18.83333333333333,100.0,17.98469387755102,19.148936170212764,16.18911174785101,15.789473684210524,4,4,4,2,2,2,4,4,44424,8
2015,DI Stevens,8.21476510067114,19.866666666666667,27.2,100.0,17.61229314420804,16.483516483516482,17.80881711043213,8.730158730158731,4,4,4,3,3,3,3,4,44433,8
2016,DI Stevens,9.277310924369747,21.63636363636364,33.45454545454545,92.85714285714286,13.95076201641266,13.580246913580249,15.827956989247316,11.920529801324506,4,4,4,3,4,4,3,4,44443,8
2017,DI Stevens,8.283185840707965,28.25,39.0,85.71428571428571,6.971005552128316,4.878048780487805,7.078039927404717,2.34375,4,2,2,4,4,3,2,2,42232,8
2019,DI Stevens,10.75,0.0,0.0,21.428571428571427,1.4159292035398232,0.0,2.0643302928468548,4.3478260869565215,1,1,1,1,1,4,2,1,11142,1
2014,ME Claydon,7.685106382978723,15.666666666666664,20.066666666666666,85.71428571428571,14.987244897959185,15.957446808510639,14.37440305635148,18.421052631578945,4,4,4,2,2,3,4,4,44434,8
2015,ME Claydon,7.4303405572755405,16.15,20.0,100.0,19.08983451536643,21.978021978021975,17.459624618070713,18.253968253968253,4,4,4,2,2,2,4,4,44424,8
2016,ME Claydon,8.640926640926642,19.923076923076927,28.69230769230769,78.57142857142857,15.181711606096131,16.049382716049386,16.043010752688172,9.933774834437086,3,4,4,3,3,4,3,4,34443,7
2017,ME Claydon,8.666666666666666,17.4,25.13333333333333,85.71428571428571,16.10117211597779,18.29268292682927,17.105263157894736,22.65625,4,4,4,3,3,4,4,4,44444,8
2018,ME Claydon,9.714285714285714,23.625,38.25,33.33333333333333,6.506024096385541,5.0,7.608155146693188,6.3414634146341475,2,2,2,3,4,4,3,2,22243,4
2019,ME Claydon,8.703296703296704,91.0,132.0,33.33333333333333,6.676449009537784,1.3698630136986298,7.683352735739232,3.8461538461538463,2,3,1,4,4,4,2,2,23142,5
2020,ME Claydon,7.625,16.0,20.33333333333333,18.181818181818183,3.6281179138322,4.285714285714286,3.728606356968215,0.0,1,2,2,2,2,3,1,2,12231,2
2014,AJ Ball,9.276073619631902,40.75,63.0,71.42857142857143,10.395408163265305,4.25531914893617,12.034383954154727,18.421052631578945,3,3,2,4,4,4,4,3,33244,6
2015,AJ Ball,10.0,24.0,40.0,14.285714285714285,1.4184397163120568,1.0989010989010992,1.7459624618070713,3.1746031746031744,1,1,1,4,4,4,2,1,11142,1
2016,AJ Ball,6.857142857142858,0.0,0.0,7.142857142857142,0.4103165298944901,0.0,0.3440860215053764,0.6622516556291391,1,1,1,1,1,2,1,1,11121,1
2014,AEN Riley,8.192307692307693,17.333333333333332,23.66666666666667,57.14285714285714,9.948979591836734,9.574468085106382,10.171919770773641,6.578947368421053,3,3,3,3,3,3,3,3,33333,6
2015,AEN Riley,8.814814814814815,20.25,29.75,28.57142857142857,4.787234042553191,4.395604395604397,5.194238323876037,5.5555555555555545,2,2,2,3,4,4,2,2,22242,4
2014,DA Griffiths,8.512820512820513,11.7,16.6,50.0,7.461734693877553,10.638297872340424,7.927411652340019,11.842105263157894,2,3,3,2,2,3,3,2,23333,5
2015,DA Griffiths,8.816326530612246,16.333333333333332,24.0,14.285714285714285,2.8959810874704486,3.296703296703297,3.1427324312527283,4.761904761904762,1,1,2,2,3,4,2,1,11242,2
2016,DA Griffiths,8.6875,19.2,27.8,92.85714285714286,16.881594372801874,18.51851851851852,17.93548387096774,23.84105960264901,4,4,4,3,3,4,4,4,44444,8
2014,LJ Fletcher,6.871794871794871,16.714285714285715,19.142857142857142,76.92307692307693,14.726242920075519,15.555555555555555,13.92931392931393,13.28125,3,4,4,2,2,2,4,4,34424,7
2015,LJ Fletcher,9.08695652173913,13.8,20.9,61.53846153846154,9.072978303747536,13.513513513513516,10.630722278738554,4.761904761904762,3,3,4,2,3,4,2,3,33442,6
2016,LJ Fletcher,7.8260869565217375,38.333333333333336,50.0,41.66666666666667,7.980569049271341,3.79746835443038,8.431703204047219,11.538461538461537,2,3,2,4,4,3,3,3,23233,5
2017,LJ Fletcher,10.32,25.0,43.0,12.5,1.2886597938144329,0.9009009009009008,1.5423242467718794,0.0,1,1,1,4,4,4,1,1,11141,1
2018,LJ Fletcher,8.6953125,19.69230769230769,28.538461538461537,80.0,14.883720930232556,14.444444444444445,15.118174409127956,8.823529411764708,3,4,4,3,3,4,3,4,34443,7
2019,LJ Fletcher,8.315789473684209,9.5,13.166666666666664,33.33333333333333,4.0169133192389,6.666666666666668,4.7164179104477615,2.9702970297029703,2,2,2,1,2,3,2,2,22232,4
2020,LJ Fletcher,9.692307692307693,11.375,18.375,36.36363636363637,7.222222222222222,10.810810810810812,9.309689677010764,3.125,2,3,3,1,2,4,2,2,23342,5
2014,SKW Wood,9.534246575342467,24.33333333333333,38.66666666666666,53.846153846153854,4.594084329767148,3.333333333333333,6.029106029106028,2.34375,3,2,2,4,4,4,2,2,32242,6
2015,SKW Wood,7.333333333333332,36.0,44.0,38.46153846153847,2.366863905325444,1.351351351351351,2.2380467955239056,2.8571428571428568,2,1,1,4,4,2,2,1,21122,3
2016,SKW Wood,9.5,12.0,19.0,16.666666666666664,0.8327550312283136,1.2658227848101269,1.068015739179314,0.0,1,1,1,2,2,4,1,1,11141,1
2014,CJ Russell,8.356020942408378,10.611111111111109,14.777777777777779,61.53846153846154,12.56578947368421,22.222222222222218,13.38701560140916,23.529411764705877,3,4,4,1,2,3,4,3,34434,7
2016,CJ Russell,7.5,40.0,50.0,15.384615384615385,2.679169457468185,1.4492753623188406,2.5075225677031088,3.90625,1,1,1,4,4,3,2,1,11132,1
2014,BL D'Oliveira,8.380952380952381,126.0,176.0,69.23076923076923,8.289473684210527,1.2345679012345678,8.857574232511324,3.5294117647058822,3,3,1,4,4,3,2,3,33132,6
2015,BL D'Oliveira,6.439024390243902,20.5,22.0,71.42857142857143,12.115839243498813,10.526315789473683,10.348071495766696,2.4390243902439024,3,3,3,3,3,2,2,3,33322,6
2016,BL D'Oliveira,7.7967914438502675,31.16666666666667,40.5,84.61538461538461,12.525117213663766,8.695652173913043,12.186559679037108,6.25,4,3,3,4,4,3,3,3,43333,8
2017,BL D'Oliveira,6.8235294117647065,18.545454545454547,21.09090909090909,84.61538461538461,13.152804642166345,17.460317460317462,10.80577550069865,2.061855670103093,4,3,4,3,3,2,2,3,43422,8
2018,BL D'Oliveira,8.331606217616581,24.125,33.5,75.0,10.455037919826651,6.837606837606838,11.120331950207467,0.8695652173913043,3,3,3,4,4,3,1,3,33331,6
2019,BL D'Oliveira,8.294117647058822,34.0,47.0,35.714285714285715,4.12621359223301,2.5974025974025974,4.409005628517824,2.9411764705882346,2,2,2,4,4,3,2,2,22232,4
2020,BL D'Oliveira,8.073529411764705,45.33333333333334,61.0,88.8888888888889,12.477064220183484,6.666666666666668,11.821705426356587,10.256410256410255,4,3,2,4,4,3,3,3,43233,8
2014,TC Moore,10.0,0.0,0.0,6.666666666666668,0.3353828954723309,0.0,0.4127115146512588,0.7042253521126761,1,1,1,1,1,4,1,1,11141,1
2014,TJ Phillips,7.915384615384616,28.88888888888889,38.111111111111114,86.66666666666669,14.533258803801004,12.5,14.156004952538176,9.859154929577462,4,4,3,4,4,3,3,4,44333,8
2014,KHD Barker,6.409090909090909,22.0,23.5,14.285714285714285,2.6143790849673203,2.0408163265306123,2.3129921259842523,4.901960784313727,1,1,2,3,3,1,2,1,11212,2
2015,KHD Barker,10.421052631578947,0.0,0.0,13.333333333333336,1.0644257703081232,0.0,1.5610217596972564,2.5210084033613445,1,1,1,1,1,4,2,1,11142,1
2016,KHD Barker,8.108108108108107,18.5,25.0,23.07692307692308,5.065023956194388,5.333333333333334,5.646527385657821,4.25531914893617,1,2,2,3,3,3,2,2,12232,2
2017,KHD Barker,7.071428571428571,14.0,16.5,33.33333333333333,6.073752711496747,7.920792079207921,5.42317173377157,4.918032786885246,2,2,3,2,2,2,2,2,22322,4
2014,R Clarke,6.4397905759162315,23.875,25.625,85.71428571428571,11.34878193701723,8.16326530612245,10.088582677165354,8.823529411764708,4,3,3,3,3,2,3,3,43323,8
2015,R Clarke,5.0,24.54545454545455,20.454545454545453,100.0,15.126050420168069,12.087912087912088,10.64333017975402,14.285714285714285,4,3,3,4,3,1,4,4,43314,8
2016,R Clarke,5.906614785992218,16.0625,15.8125,84.61538461538461,17.59069130732375,21.333333333333336,14.285714285714285,23.40425531914893,4,4,4,2,2,1,4,4,44414,8
2017,R Clarke,7.283422459893048,12.466666666666667,15.133333333333333,29.629629629629626,5.483870967741937,8.196721311475411,5.1126126126126135,3.816793893129771,2,2,3,2,2,2,2,2,22322,4
2018,R Clarke,8.138181818181819,17.1875,23.3125,50.0,8.741258741258742,8.888888888888891,8.878838371816235,2.690582959641256,2,3,3,3,3,3,2,3,23332,5
2019,R Clarke,11.1,0.0,0.0,38.46153846153847,4.195804195804196,0.0,5.651731160896131,11.224489795918366,2,2,1,1,1,4,3,2,22143,4
2020,R Clarke,6.959999999999999,25.0,29.0,16.666666666666664,1.8867924528301887,1.2658227848101269,1.8721755971594576,1.8867924528301887,1,1,1,4,3,2,2,1,11122,1
2014,CJC Wright,9.245901639344263,16.636363636363637,25.63636363636364,57.14285714285714,10.87344028520499,11.224489795918366,13.877952755905511,5.882352941176469,3,4,3,2,3,4,2,3,34342,7
2015,CJC Wright,12.5,0.0,0.0,13.333333333333336,1.3445378151260503,0.0,2.3651844843897827,0.0,1,1,1,1,1,4,1,1,11141,1
2016,CJC Wright,7.439999999999999,12.5,15.5,7.6923076923076925,1.7111567419575633,2.666666666666667,1.7504234895539243,1.0638297872340423,1,1,2,2,2,2,1,1,11221,2
2019,CJC Wright,10.363636363636363,55.0,95.0,25.0,4.770164787510842,1.8867924528301887,6.401617250673856,5.263157894736842,1,2,1,4,4,4,2,2,12142,2
2014,A Javid,5.945454545454546,24.444444444444446,24.222222222222218,92.85714285714286,13.071895424836605,9.183673469387756,10.728346456692913,4.901960784313727,4,3,3,4,3,1,2,3,43312,8
2015,A Javid,7.403508771929824,24.42857142857143,30.142857142857146,80.0,9.579831932773109,7.6923076923076925,9.98107852412488,7.563025210084032,3,3,3,4,4,2,3,3,33323,6
2016,A Javid,7.846153846153847,29.25,38.25,84.61538461538461,8.008213552361394,5.333333333333334,8.639186900056465,3.191489361702128,4,3,2,4,4,3,2,3,43232,8
2017,A Javid,9.0,0.0,0.0,6.666666666666668,0.6507592190889371,0.0,0.7395234182415776,0.0,1,1,1,1,1,4,1,1,11141,1
2018,A Javid,9.75,0.0,0.0,21.428571428571427,1.5103838892385149,0.0,1.808066759388039,0.0,1,1,1,1,1,4,1,1,11141,1
2014,LJ Evans,6.4,0.0,0.0,14.285714285714285,0.8912655971479502,0.0,0.7874015748031495,3.92156862745098,1,1,1,1,1,1,2,1,11112,1
2014,JA Leaning,6.0,0.0,0.0,9.090909090909092,0.5303030303030304,0.0,0.4394224733207784,6.849315068493151,1,1,1,1,1,1,3,1,11113,1
2019,JA Leaning,7.5,12.0,15.0,10.0,0.9975062344139649,1.639344262295082,0.9615384615384616,0.0,1,1,1,2,2,3,1,1,11131,1
2020,JA Leaning,7.166666666666668,0.0,0.0,45.45454545454545,2.6765799256505582,0.0,2.415730337078652,2.127659574468085,2,1,1,1,1,2,2,1,21122,3
2014,OE Robinson,9.529411764705884,17.0,27.0,63.63636363636363,7.7272727272727275,7.2289156626506035,10.16949152542373,1.3698630136986298,3,3,3,2,3,4,1,3,33341,6
2015,OE Robinson,8.294930875576037,15.5,21.428571428571427,76.92307692307693,14.19228253760628,19.17808219178082,14.940239043824704,12.38095238095238,3,4,4,2,3,3,3,4,34433,7
2016,OE Robinson,17.0,0.0,0.0,8.333333333333332,0.4424778761061947,0.0,1.0161386730424389,0.0,1,1,1,1,1,4,1,1,11141,1
2018,OE Robinson,7.879518072289156,83.0,109.0,28.57142857142857,5.095150399017802,1.0526315789473684,5.314480741101901,7.086614173228346,2,2,1,4,4,3,3,2,22133,4
2019,OE Robinson,7.474285714285713,15.909090909090908,19.818181818181817,69.23076923076923,11.132315521628499,13.253012048192772,10.74420896993593,12.987012987012985,3,3,4,2,2,3,4,3,33434,6
2020,OE Robinson,8.732673267326733,22.444444444444446,32.666666666666664,81.81818181818183,15.26832955404384,12.857142857142856,17.970660146699267,22.448979591836732,4,4,3,3,4,4,4,4,44344,8
2014,ML Turner,9.28125,16.0,24.75,69.23076923076923,12.690019828155982,21.052631578947366,13.661453541858325,12.949640287769785,3,4,4,2,3,4,4,3,34444,7
2014,TC Knight,7.454545454545454,0.0,0.0,23.07692307692308,2.181097157964309,0.0,1.8859245630174797,6.474820143884893,1,1,1,1,1,3,3,1,11133,1
2014,SL Elstone,10.75,0.0,0.0,23.07692307692308,1.5862524785194978,0.0,1.9779208831646733,1.4388489208633095,1,1,1,1,1,4,1,1,11141,1
2015,SL Elstone,10.5,0.0,0.0,14.285714285714285,0.7375537799631223,0.0,0.9717723276260992,0.0,1,1,1,1,1,4,1,1,11141,1
2014,James Middlebrook,6.763636363636364,18.33333333333333,20.666666666666668,30.434782608695656,4.048582995951417,3.92156862745098,3.690476190476191,2.0304568527918785,2,2,2,3,3,2,2,2,22222,4
2015,James Middlebrook,8.25,18.0,24.75,28.57142857142857,4.433497536945813,4.878048780487805,4.694167852062589,2.380952380952381,2,2,2,3,3,3,2,2,22232,4
2014,CDJ Dent,7.0,18.0,21.0,30.76923076923077,2.3793787177792467,2.409638554216868,2.232854864433812,0.9433962264150944,2,1,2,3,3,2,1,1,21221,3
2015,CDJ Dent,36.0,0.0,0.0,7.142857142857142,0.06131207847946045,0.0,0.28763183125599234,0.0,1,1,1,1,1,4,1,1,11141,1
2016,CDJ Dent,12.0,11.0,22.0,14.285714285714285,0.635470826112074,1.0526315789473684,1.018047200370199,0.0,1,1,1,1,3,4,1,1,11141,1
2014,Azeem Rafiq,6.275862068965517,11.6,12.133333333333333,81.81818181818183,13.18181818181818,18.072289156626507,11.424984306340239,2.7397260273972597,4,3,4,2,2,1,2,3,43412,8
2016,Azeem Rafiq,6.75,15.0,16.875,78.57142857142857,15.296367112810707,15.384615384615385,13.432835820895527,14.563106796116505,3,4,4,2,2,2,4,4,34424,7
